tweet_id,author_id,created_at,text
13866,118918,Wed Nov 01 02:19:15 +0000 2017,"@AmazonHelp so after wasting more than 1.5 month, now you are telling me the product is out of warranty. i had gone to iball 1.5 months back ."
13876,118918,Tue Oct 31 09:40:20 +0000 2017,@AmazonHelp done.
13878,118918,Tue Oct 31 09:27:52 +0000 2017,@AmazonHelp all emails already shared with earlier tweet. https://t.co/2sVFZ4iG9Q
13880,118918,Tue Oct 31 08:57:19 +0000 2017,@AmazonHelp yeah and i will get it after i murder service center owner. I would rather throw this product in dumpster and let wll india know abt u cheat
13882,118918,Tue Oct 31 08:27:19 +0000 2017,"@AmazonHelp so basically you are stealing money from small customers. @115851 count your money, its growing. THIEVES."
13884,118918,Tue Oct 31 08:10:12 +0000 2017,"@AmazonHelp why are you removimg @79087 from your tweets? I have official email from @79087 they dont care , they did not sell this product."
13888,118918,Tue Oct 31 07:53:39 +0000 2017,@AmazonHelp I have visited multiple times. why would a sc change uts policy to meet ur unreasonable demands? this issue is ongoing since 1.5 months.
13892,118918,Tue Oct 31 07:16:57 +0000 2017,"@AmazonHelp @115851 @115821 If iball declines my request, I cannot threaten @79087 into providing one."
13900,118920,Wed Nov 01 01:56:33 +0000 2017,@AmazonHelp is there a way to know if the Amazon gift cards I send are being used?
13902,118921,Wed Nov 01 02:25:27 +0000 2017,@AmazonHelp Thanks! I will.
13907,118924,Wed Nov 01 02:05:44 +0000 2017,@AmazonHelp Update ??? What your internal investigation repors tell you ??
13909,118924,Tue Oct 24 09:31:57 +0000 2017,@AmazonHelp So what have you decided my dear @115850 @115821 ?? By this time you should've known the entire issue.I'm expecting a response from you
13916,118925,Wed Nov 01 02:20:29 +0000 2017,"@AmazonHelp Worse part, customer support thought it was coming today too, which I reached out at 4:30 pm"
13921,118925,Wed Nov 01 02:47:06 +0000 2017,@AmazonHelp I talked on the phone to someone who offered 10 percent off but that isn't on the account yet.  Still don't know delivery date.
13924,118925,Wed Nov 01 02:56:47 +0000 2017,@AmazonHelp It doesn't say.  It shows it hasn't shipped yet.
13926,118925,Wed Nov 01 03:11:38 +0000 2017,@AmazonHelp Nothing on my order on your web site.
13929,118925,Wed Nov 01 05:40:35 +0000 2017,@AmazonHelp Got emails with discount on future order and one with a new ship date of Thursday. Not holding my breath.
13927,118925,Wed Nov 01 03:11:20 +0000 2017,@AmazonHelp Nothing official
13922,118925,Wed Nov 01 02:45:54 +0000 2017,@AmazonHelp Nothing. Chat at 4:30 said to contact after 8:00 chat did give answers that didn't make sense.
13917,118925,Wed Nov 01 02:17:13 +0000 2017,@AmazonHelp  https://t.co/DJzdya8ZMM
13918,118925,Wed Nov 01 02:15:49 +0000 2017,"@AmazonHelp No, it still says arriving today.  I should have been notified as soon as the delivery date changed."
14011,118951,Thu Nov 30 21:11:55 +0000 2017,"@AmazonHelp Please simply answer my question.  I am not an AmazonFresh customer, just a condominium unit owner inconvenienced by UR customers  &amp;trying 2 figure out how we can all accommodate one another.  Y R U making this so complicated? Direct message me with UR contact info."
14014,118951,Thu Nov 30 21:37:52 +0000 2017,"@AmazonHelp Who's security?  UR asking 4 MY personal details.  Surely U have company phone #s that aren't ""personal.""  This is absurd. I'm TRYING 2 work w/U people. Y do U make it so hard?  May I be referred to a mgr who isn't afraid 2 speak w/an intelligent, reasonable woman 2 work out sols"
14016,118951,Thu Nov 30 22:02:55 +0000 2017,"@AmazonHelp I wonder, will UR uber boss #BenHartman get copied on this thread?  Gotta say, I'm not a customer at the moment, only impacted by UR customers. This customer service experience greatly disinclines me 2 even consider #AmazonFresh.  Maybe Mr. Hartman could change my mind.  I dunno."
14017,118951,Thu Nov 30 21:46:57 +0000 2017,"@AmazonHelp #AmazonFresh, Just send me the damned written protocol given customers 4 the disposition of the delivery totes post-delivery.  I'd hoped 2 have a productive discussion 4 accommodating this service in Urban areas.  Guess not.  Your totes'll B going in2 the trash. U must B Trumpery"
14012,118951,Thu Nov 30 20:41:23 +0000 2017,"@AmazonHelp Don't be silly.  Read the Tweet!  I NEED 2 KNOW HOW U INSTRUCT CUSTOMERS.

What is the plan?  We've tenants who think they've the rite 2 store empty AF totes in the common area presumably awaiting PickUp 10+ days is 10 days longer that the small front hall common area can handle."
14020,118951,Thu Nov 30 20:25:12 +0000 2017,@AmazonHelp We have 2 work 2gether to accommodate UR new service.  I simply need 2 know how exactly U instruct AF customers re disposition of the large green insulated carriers.  Not a difficult question--need the written instrux.
14082,118976,Wed Nov 22 13:36:06 +0000 2017,Amazonで買い物なんかしてないのになんか届いてるけど怖くて開けられん🧐
14084,118977,Wed Nov 22 13:22:49 +0000 2017,"そういえば28日発売なのにAmazon予約したPrince写真集の支払い番号まだ届かないってやばみ？
誰か〜Amazonで注文してる人いませんか〜"
14114,118986,Wed Nov 01 02:29:21 +0000 2017,@hulu_support I am using an Amazon fire box.
14280,119036,Wed Nov 01 05:37:24 +0000 2017,@AmazonHelp Today; 1st November. Or I wouldn't have ordered. I needed them to arrive at mums today so she can bring to me urgently in hospital tonight.
14283,119036,Wed Nov 01 05:47:38 +0000 2017,@AmazonHelp Thank you - done.
14281,119036,Wed Nov 01 02:18:24 +0000 2017,"Placed order today, said delivery would be Wed but just received email saying it'll be Thurs now? I'm a prime customer @AmazonHelp. Unhappy!"
14285,119037,Wed Nov 01 03:11:29 +0000 2017,@AmazonHelp I found out that when I subbed to a channel on Twitch using Amazon pay it moved ALL my subscriptions to Amazon Pay. A heads up would be nice
14293,119041,Wed Nov 01 03:08:02 +0000 2017,@AmazonHelp Yes. You definitely missed my delivery date. Twice. Also your call center staff seems to have no understanding of how mail delivery works.
14296,119041,Wed Nov 01 03:36:32 +0000 2017,@AmazonHelp How do I speak with a manager who actually can answer questions about Amazon (AMZL US) logistics not from a call center script?
14297,119041,Wed Nov 01 03:34:24 +0000 2017,@AmazonHelp The carrier in both instances has been Amazon. Service has been awful once @115821 started doing the deliveries.
14298,119041,Wed Nov 01 03:39:08 +0000 2017,@AmazonHelp @115821 consider leaving the delivery of packages to the experts at @115817 or @81. Obvious decline in service when it’s @115821 logistics.
14300,119041,Wed Nov 01 04:18:06 +0000 2017,"@AmazonHelp Just completed form. Would be great to speak with someone able to solve the problem, instead of just offering 1 month of free prime."
14302,119043,Wed Nov 01 02:59:15 +0000 2017,@AmazonHelp @119042 Thank you! Solved 2 problems with coustomer service. I LOVE Amazon. Super helpful. 👍👍
14303,119042,Wed Nov 01 02:17:05 +0000 2017,"@AmazonHelp ordered what was on the box for my sister’s wedding gift, that’s what came out of the box. What gives?! https://t.co/8jX9A0Ipcu"
14568,119124,Tue Oct 31 21:29:39 +0000 2017,"Gah. Looks like Amazon paid Overdrive something to highlight the kindle option when borrowing books. It's now KINDLE!  (whispering, or epub)"
14847,119212,Wed Nov 01 02:48:50 +0000 2017,Amazonでは荷物が届いたってなってるのに、メールが届かないんだけど…これじゃ受け取れないじゃん…
14849,119213,Wed Nov 01 02:45:11 +0000 2017,@AmazonHelp ありがとうございました
14851,119213,Wed Nov 01 02:40:53 +0000 2017,"03-6635-1381
Amazonの有料動画未納発生
のメールきたら注意して
架空請求だから

検索して良かったわ。あぶねえ。"
14853,119214,Sat Nov 04 18:41:35 +0000 2017,@AmazonHelp no body inform me. once u return that parcel. please send the tracking id or parcel details. but after 10days i call amazon custamare care
14854,119214,Sat Nov 04 18:42:09 +0000 2017,@AmazonHelp that time u people asking tracking parcel details.
14855,119214,Wed Nov 01 02:33:42 +0000 2017,@115821 407-8406190-7752345. i want refund amount -1399/- amazon seller was lying. amazon custamare care side also.
14859,119215,Wed Nov 01 02:39:54 +0000 2017,腹が立つね、Amazon架空詐欺メール。昔来た別の釣りメールは「弁護士の○○先生の方から」という中学生レベルの文言が有って可愛かったけど。
15139,119301,Thu Nov 30 20:50:15 +0000 2017,@AmazonHelp Nothing other than Pre-formatted responses.  Every order I’ve placed in the last 2 weeks has been delayed.
15148,119304,Wed Nov 01 02:50:03 +0000 2017,@XboxSupport It still tells me the date is pending. Amazon told me they are waiting to hear from Microsoft.
15149,119304,Wed Nov 01 02:48:54 +0000 2017,@XboxSupport I pre ordered The Scorpio edition the day of the announcement on Amazon and I'm worried that it won't come on release date.
15268,119350,Wed Nov 01 02:53:53 +0000 2017,.@115850 @AmazonHelp thanks for no replies whatsoever on my complaint.an you please tell me what more should I do? @119351 @1015
15272,119352,Wed Nov 01 02:54:01 +0000 2017,@AmazonHelp Please don't help.u have very useless process of helping.if u want plz refund me atleast in time which is also now least expected
15275,119352,Tue Oct 31 05:27:56 +0000 2017,@AmazonHelp Seriously!!! Ur customer service already told me cancel d order .. Amazon can't do anything to it..n till now it's showing expected on 25th👏
15279,119353,Wed Nov 01 02:53:34 +0000 2017,@AmazonHelp 408-9273159-6369903.replacement ordered from 24th Oct.no1 contact me.Really worst courier service from Amazon
15282,119352,Wed Nov 01 04:03:27 +0000 2017,@AmazonHelp Order details!!! https://t.co/Rapb0ePnLK
15296,119358,Wed Nov 01 03:26:49 +0000 2017,@AmazonHelp I did...which said WE CANNOT DO ANYTHING...same as customer service...which triggered My reply...I am just asking basic question here
15299,119358,Wed Nov 01 17:56:10 +0000 2017,@AmazonHelp I have replied to the email... lets see if I can get positive and useful response atleast once after so much escalation @115851
15297,119358,Wed Nov 01 02:42:24 +0000 2017,@AmazonHelp @115851 @115850 @115821 so the social media escalation team is equally useless as the customer service team...hats off to incompetence
15302,119358,Sun Oct 29 17:03:52 +0000 2017,@AmazonHelp I have inked in detail at the given URL...hope to see some useful action
15304,119358,Sun Oct 29 16:29:43 +0000 2017,"@115850 @115821 @AmazonHelp I waited 15 days,sent 10 email,was assured tht case escalted,todays response WE CANNOT HELP,customer service?"
15306,118710,Wed Nov 01 01:45:36 +0000 2017,"Hi @AmazonHelp, when I placed my order I requested a VAT receipt either via email or post but I still haven’t had one?"
15442,119403,Fri Dec 01 14:03:26 +0000 2017,@AmazonHelp Hey so my package has not arrived yet. Can I get this sorted please
15443,119403,Thu Nov 30 20:48:29 +0000 2017,@AmazonHelp I will just a bit frustrating that’s all considering it was on amazon prime
15444,119403,Thu Nov 30 20:37:13 +0000 2017,@AmazonHelp You have and it’s been pushed (again) to Friday or possibly Saturday or god forbid Monday. Was told it would be diverted by 8pm tonight.
15667,119446,Fri Nov 03 09:48:53 +0000 2017,@AmazonHelp Not yet announced?
15668,119446,Wed Nov 01 03:18:19 +0000 2017,"#SuperValueDayQuiz

Where is the result of super value day quiz conducted on Oct 1 and 2 ? @AmazonHelp"
15671,119447,Wed Nov 01 10:49:47 +0000 2017,"@AmazonHelp ""Refused shipment - on the way back."""
15674,119447,Wed Nov 01 11:46:02 +0000 2017,"@AmazonHelp It was Amazon Logistics.  But the device never made it to them and ""guaranteed Oct 31"" slipped to ""expected Nov 1-2""."
15676,119447,Wed Nov 01 13:32:20 +0000 2017,"@AmazonHelp Oh, I cancelled it after your phone CSR explained to me that I didn't understand what ""guaranteed"" means.  #besteffort"
15672,119447,Wed Nov 01 01:55:19 +0000 2017,"Fool me twice!  Another kindle release day, another missed ""guaranteed release day delivery""  #AMAZONFAIL"
15678,119448,Wed Nov 01 03:03:21 +0000 2017,"Dear #Amazon @115821 @115850 #GlobalStore. 50 days, No delivery, No response. https://t.co/R1KcEpWHvq"
15683,119450,Wed Nov 01 02:33:54 +0000 2017,"Amazonで1週間以上前に注文したコンタクトが全然届かないんですけど。サギ？コンタクトだから早くきて欲しいんですけど。困ってるんですけど。

🤬🤬🤬🤬🤬🤬🤬🤬🤬"
15685,119451,Wed Nov 01 03:21:08 +0000 2017,@AmazonHelp Yes i have received reference number
15688,119451,Sat Nov 04 11:33:14 +0000 2017,"@AmazonHelp Details sent, haven't received any communication from your side"
15686,119451,Wed Nov 01 02:56:50 +0000 2017,"@AmazonHelp Order no - 403-7559101-5645129 
Return reference - 710398288491
Article name - puma shoes"
15694,119452,Wed Nov 01 02:58:27 +0000 2017,@AmazonHelp How many times will the pick-up be rescheduled? https://t.co/oQuGBF84QS
15698,119452,Mon Oct 30 05:58:37 +0000 2017,@AmazonHelp Hi. This is where I'm stuck. When will you initiate the pick up? https://t.co/bVTocnrC1k
15700,119452,Mon Oct 30 05:51:24 +0000 2017,Hey @115850 @AmazonHelp I need an update on my refund! Can you help?
15701,119452,Wed Nov 01 03:56:32 +0000 2017,@AmazonHelp You have all my details. Please expedite the process
15706,119454,Wed Nov 01 14:38:55 +0000 2017,@AmazonHelp ok. Thanks.
15707,119454,Wed Nov 01 02:55:13 +0000 2017,@AmazonHelp have a query regarding cash back during 14-17 October sale. Email/DM ?
15709,119455,Wed Nov 01 03:03:01 +0000 2017,Purolator put my Amazon order on the wrong truck so now it's not getting her until tomorrow =(
16095,119530,Wed Nov 01 03:30:01 +0000 2017,ミスってAmazonプライム年間で自動更新されてた死にたい
16097,119531,Wed Nov 01 03:26:37 +0000 2017,@AmazonHelp Where do I send it to?
16101,119532,Wed Nov 01 03:39:13 +0000 2017,Thanks @AmazonHelp for solving my issue . But after 8 day it's really long time you took to solve . But #thanks
16109,119534,Wed Nov 01 03:39:27 +0000 2017,@AmazonHelp My order is due to arrive on Friday
16112,119534,Wed Nov 01 04:07:41 +0000 2017,@AmazonHelp Ahhh okay makes sense :) thank you! I hope my package comes Friday 🙌
16115,119535,Wed Nov 01 03:33:45 +0000 2017,@AmazonHelp Ur customer care didnt provide me a correct answer
16121,119536,Wed Nov 01 03:32:27 +0000 2017,@AmazonHelp It’s okay. I’ve got it done. Don’t need ur assistance anymore. #ServiceFailure
16122,119536,Wed Nov 01 03:16:28 +0000 2017,@AmazonHelp Bought a washing machine from Amazon and had a nightmare getting it installed. Neither you guys or the brand was helpful.
16418,119617,Wed Nov 01 04:00:08 +0000 2017,@AmazonHelp And there was no indication that they had re-attempted delivery
16422,119617,Wed Nov 01 17:04:49 +0000 2017,@AmazonHelp Intelcom Express. I couldn't contact them last night since I got home after their operating hours. Sent them an email this morning
16419,119617,Wed Nov 01 03:59:43 +0000 2017,"@AmazonHelp It says it's at the warehouse now, but I got a notice stating they would attempt another delivery"
16426,119618,Wed Nov 01 03:27:42 +0000 2017,@AmazonHelp somehow Siri can turn off my lights but Alexa is incapable. #pleasefixit #buggedupdate https://t.co/wLNncaWcX1
16428,119619,Wed Nov 01 03:27:06 +0000 2017,@AmazonHelp Not impressed with Amazon Logistics. Computer parts delayed a week and a refund is the only option? Really disappointed.
16430,119620,Wed Nov 01 04:15:21 +0000 2017,@AmazonHelp Is this some kind of a h
16431,119620,Wed Nov 01 04:16:06 +0000 2017,@AmazonHelp Is this some kind of a joke where you keep giving new deadlines everyday?? Why promise guaranteed delivery if you can’t deliver??
16432,119620,Wed Nov 01 04:15:14 +0000 2017,@AmazonHelp Yes you have missed the deadline which was set at the time of purchase. After missing that deadline you have given me a new deadline now
16436,119620,Wed Nov 01 04:38:56 +0000 2017,@AmazonHelp Pls call me on 9820255387
16437,119620,Wed Nov 01 04:40:40 +0000 2017,@AmazonHelp I am not filling up any more forms now. My details and complaint are in your system already and my name is sameer taimni.
16433,119620,Wed Nov 01 03:36:06 +0000 2017,"@119356 @AmazonHelp     horrible service, lousy customer care, non existent courier phone numbers. So much for becoming a Prime customer!"
16441,119621,Wed Nov 01 04:24:27 +0000 2017,@AmazonHelp One of the items was supposed to be delivered yesterday but UPS is apparently yet to receive anything but a shipping label…
16443,119621,Wed Nov 01 04:30:43 +0000 2017,@AmazonHelp What’s the point in me paying for prime shipping when things are just going to show up days after their estimates? No confidence.
16444,119621,Wed Nov 01 04:29:16 +0000 2017,"@AmazonHelp Another was due today, and up until 8pm said it would be. Now it says maybe later this week. How can it not even know which day?"
16447,119622,Wed Nov 01 10:18:00 +0000 2017,"@AmazonHelp お返事ありがとうございます。
確認してみたところ、金額が不足していたみたいでした。無事に注文ができました！
丁寧な説明ありがとうございます。助かりました。"
16448,119622,Wed Nov 01 03:43:28 +0000 2017,@AmazonHelp こんにちは。先日Amazonギフト券チャージのやり方を教えていただいた者です。チャージが終了しアカウントに登録されたのですが、買い物でお支払い方法のコード入力とはどこに書かれてあるのですか？「次に進む」が表示されず買い物できません。どうすれば良いですか？
16453,119624,Sat Nov 04 16:00:56 +0000 2017,@AmazonHelp Jaya janaki nayaka full movie upload bro
16466,119627,Thu Nov 02 21:37:06 +0000 2017,@AmazonHelp The link didnt go to app instead asked me to buy movies :-) I am looking for those on Amazon prime. Search function said did not exist
16473,119449,Wed Nov 01 10:39:05 +0000 2017,@AmazonHelp i didnt do anything wrong.. then why doing some wierd things like that? why???
16474,119449,Wed Nov 01 02:44:35 +0000 2017,"@115821  hi, can you guys give me the country code of amazon usa. amazon  gave me headaches.."
16476,119629,Wed Nov 01 04:10:56 +0000 2017,@AmazonHelp @AmazonHelp The link you sent me this page opens and in its settings I can't find where to change country to India. https://t.co/IXCPlZlzHs
16477,119629,Wed Nov 01 03:36:25 +0000 2017,"@AmazonHelp installed the alexa app,but it doesn't take my India address alexa weather gives me report of Seattle instead of Pune."
16756,119697,Wed Nov 01 04:27:52 +0000 2017,@AmazonHelp You know it's some fucked up shit when you gotta conference call @116827 and @AmazonHelp
16757,119697,Wed Nov 01 04:19:56 +0000 2017,@AmazonHelp No one knows what to do to get my refund back to me! https://t.co/q71Ycboikm
16760,119697,Wed Nov 01 04:42:36 +0000 2017,@AmazonHelp No card on file after 30 days. Refund send back to merchant. That's you.
16758,119697,Wed Nov 01 04:07:06 +0000 2017,@AmazonHelp fuck you guys. Canceling Prime. Not gonna do business with you guys ever again.
16762,119698,Thu Nov 02 04:11:35 +0000 2017,@AmazonHelp Did I get a call? No. Being a Prime member means paying someone to treat you like shit. Twice!
16766,119698,Thu Nov 02 18:11:21 +0000 2017,@AmazonHelp The drivers who throw packages over the fence in the rain instead of buzzing the bell.
16767,119698,Thu Nov 02 18:16:09 +0000 2017,@AmazonHelp I think this is pretty crappy!
16768,119698,Thu Nov 02 18:15:55 +0000 2017,@AmazonHelp And I got hung up on. Thanks. Called again was put in hold and told I would receive a call back. That was two days ago.
16769,119698,Thu Nov 02 18:10:49 +0000 2017,@AmazonHelp The drivers who decide that they don't want to walk up three floors so they leave my groceries at the bottom of my stairs and bounce.
16770,119698,Thu Nov 02 18:14:39 +0000 2017,@AmazonHelp Ten dollars doesn't cover the cost of getting these items resent from Amazon. I said I needed more than that given this happens every time.
16771,119698,Thu Nov 02 18:13:28 +0000 2017,"@AmazonHelp The prime driver Tues who only delivered 2 of 3 bags. Called, was told I'd get a refund on the items not delivered (wow) and $10 credit."
16763,119698,Thu Nov 02 04:10:24 +0000 2017,@AmazonHelp Was promised supervisor would call today after a series of bad deliveries where groceries were thrown over fence or not delivered at all.
16776,119700,Wed Nov 01 03:52:31 +0000 2017,@AmazonHelp Would like to thankyou for ur efforts..amount credited back to my account today.!!
16778,119700,Wed Oct 25 16:42:52 +0000 2017,"@AmazonHelp Response in mail is just asking to wait n m doing that since last 1 month..it's more than 15 days on Twitter n u doing the same
No solution"
16780,119700,Tue Oct 24 11:48:25 +0000 2017,@AmazonHelp No..!!
16782,119700,Tue Oct 24 11:03:26 +0000 2017,"@AmazonHelp How much more time is needed?
I think everything is online..
Is ur seller not responding? Or approval is needed from any ministry?"
16784,119700,Tue Oct 17 10:43:11 +0000 2017,"@AmazonHelp That's what m doing n u making me believe more that refund policy by Amazon in India is really poor..!
Ur seller is even not taking calls nw"
16788,119700,Mon Oct 16 05:01:37 +0000 2017,@AmazonHelp Did the same..but din't get any response..n ur chat executive says we don't have any record of u..
16790,119700,Mon Oct 16 04:34:47 +0000 2017,"@AmazonHelp Last mail rec'd on 09.10.2017 stating refund will be in my account by 14.10.2017
Bt same not rec'd."
16792,119700,Mon Oct 16 03:58:14 +0000 2017,"@AmazonHelp All m getting is apologies but no refund.. everything is online, unable to understand the delay!!"
16794,119700,Sat Oct 14 10:32:22 +0000 2017,"@AmazonHelp form has been filled awaiting for a solution n refund. I have already invested my energy in explaining before, kindly treat it urgent."
16798,119701,Wed Nov 01 10:14:30 +0000 2017,@AmazonHelp Now with #fraud u guyz have started #lying as well not even a single call has come from your team #poorcustomerservice #fraud https://t.co/JDr9VTOeGa
16801,119701,Wed Nov 01 12:01:35 +0000 2017,@AmazonHelp Is there a human working there or robots cant u see i have replied twice guyzzz pls call on 8424869098 #poorcustomerservice #fraud #complain
16805,119701,Thu Nov 02 18:46:53 +0000 2017,@AmazonHelp Amazon its a complete fraud now u are saying u will ship till 7th please for god sake #help #cancelorder #refund #fraud #poorcustomerservice https://t.co/riuEM7g6om
16808,119701,Fri Nov 03 03:25:28 +0000 2017,@AmazonHelp Do u hav brain the product is taking more then a week to reach me and i am #primememeber and can u read i need a #refund now i dnt #trust
16812,119701,Fri Nov 03 15:46:18 +0000 2017,@AmazonHelp This says refund will be initiated once they receive the product https://t.co/Nn1IPwRNUR
16813,119701,Fri Nov 03 15:47:47 +0000 2017,@AmazonHelp This says will be reaching please can some one really #help me I promise wont make any further purchase with #Amazon #help #shameful https://t.co/yuU8kSbKOs
16815,119701,Fri Nov 03 17:56:14 +0000 2017,@AmazonHelp Guyzzz i have not received any mail have some common sense if i would i have received it why the f*** i would hav not replied #CommonSense
16817,119701,Tue Nov 07 09:14:30 +0000 2017,@AmazonHelp When will i be getting a refund of this product #help #pleasebesensable https://t.co/gGgeU6tmhP
16799,119701,Wed Nov 01 03:47:38 +0000 2017,@AmazonHelp How shameful u guyzz are when product is replaced it come on friday and if i purchase a new it comes tom #complain #amazoneisfraud https://t.co/smxpZ6oidm
16820,119701,Tue Oct 31 06:20:14 +0000 2017,@AmazonHelp Most #pethetic service right look at the time i am waiting since 2 days and guess wat I am a #primemember #badservice #refund https://t.co/KKsr3XCfjz
16822,119701,Mon Oct 30 09:59:54 +0000 2017,@AmazonHelp The moment I tweeted you guyz i got a call from ur agent stating that he will pickup the product tomorrow really bad service #complain
16824,119701,Mon Oct 30 09:26:09 +0000 2017,@115821 @115850 @AmazonHelp req a replace for one of my purchase it was scheduled for today between 10 to 1 its 3 no one has come #help
16826,119702,Wed Nov 01 11:48:47 +0000 2017,"@AmazonHelp Ordered last Friday, still not here."
16829,119702,Wed Nov 01 11:59:11 +0000 2017,@AmazonHelp My guaranteed delivery date was Monday.
16831,119702,Wed Nov 01 12:05:44 +0000 2017,@AmazonHelp USPS still doesn't have it. Said it departed your facility Sunday. Then said it again yesterday.
16834,119703,Wed Nov 01 03:53:56 +0000 2017,@AmazonHelp Hi ...enough mails done but response is very discouraging... contact me on call
16837,119703,Tue Oct 31 18:26:49 +0000 2017,@AmazonHelp No updates even after 2 weeks....poor n shame on Amazon...#JeffBezos https://t.co/L7ZGVDnJA9
16841,119703,Sun Oct 22 05:21:48 +0000 2017,@AmazonHelp I already replied on mails..no more mails...I have seen the way Amazon handled the situation...call me &amp; clear can it done or not
16844,119703,Sat Oct 21 14:36:58 +0000 2017,@AmazonHelp Many mails done...need clarification on what I asked...why 500 deposited as compensation..why no action against seller &amp; brand
16847,119703,Sat Oct 21 14:13:34 +0000 2017,@AmazonHelp No updates no mailed issue...pure ignorance....
16849,119703,Fri Oct 20 19:36:42 +0000 2017,@AmazonHelp Not satisfied
16851,119703,Fri Oct 20 19:00:17 +0000 2017,@AmazonHelp Great response by Amazon.... compensation of 500 INR...no legal action against seller &amp; brand #JeffBezos https://t.co/JmwhiGX814
16853,119703,Thu Oct 19 10:58:02 +0000 2017,@AmazonHelp Already shared...
16855,119703,Thu Oct 19 09:28:34 +0000 2017,@AmazonHelp One word for Amazon... Pathetic...
16859,119703,Thu Oct 19 07:42:03 +0000 2017,@AmazonHelp Stop asking non sense. it's been mid of the day providing hell of details but no response yet. Not even Surya Flames responded #JeffBezos
16862,119703,Thu Oct 19 04:27:27 +0000 2017,@AmazonHelp U people not even understanding the situation...there was fire on stove n if cylinder got fired what worst could happened...
16866,119703,Thu Oct 19 03:45:18 +0000 2017,"@AmazonHelp Order id-407-2808023-6902735
Mails already done"
16870,119703,Wed Oct 18 20:18:47 +0000 2017,@AmazonHelp Because of Amazon I purchased a product which blasted on day one...n u people asking me to keep cool...where is Surya flames #suryaflam1
16871,119703,Wed Oct 18 20:14:20 +0000 2017,@AmazonHelp You are not understanding my situation n anger...it ruined my festival as my wife is still shocked as she was cooking...
16873,119703,Wed Oct 18 20:03:01 +0000 2017,@AmazonHelp Do u think it's just normal happening???this is real happened with me...do you still think it's not worth to show quality of product
16877,119703,Wed Oct 18 19:20:16 +0000 2017,@AmazonHelp @119704  https://t.co/rUjHdeMm9G
16885,119703,Wed Nov 01 07:50:17 +0000 2017,"@AmazonHelp I am getting any mails nor any calls from u.
If not able to solve let me know...I ll uninstall Amazon n share my feedback with others too"
16887,119703,Thu Nov 02 17:41:25 +0000 2017,@AmazonHelp @23991 @15316 ..help me out on the issue.no proper response from @AmazonHelp we could have died due to no check of product https://t.co/63A0yr8l33
16888,119703,Thu Nov 02 17:30:28 +0000 2017,@AmazonHelp As compensation you are giving me 500 InR in account.. shame &amp; unethical...
16892,119703,Thu Nov 02 17:43:30 +0000 2017,@AmazonHelp Every time just an useless reply....
16889,119703,Thu Nov 02 17:28:46 +0000 2017,@AmazonHelp I already replied on mails...u people just wasting time nothing else.. no action has been taken against seller n brand...as a compensation
16890,119703,Thu Nov 02 17:35:01 +0000 2017,@AmazonHelp @115851 are you listening the way your team responded me..no contact by any of your higher team management to listen the issues
17182,119790,Wed Nov 01 04:28:42 +0000 2017,@AmazonHelp Yes thanks all good!
17183,119790,Wed Nov 01 04:10:07 +0000 2017,"'Hey @AmazonHelp i haven't received my ""delivered"" order.' 
'Did you check around your house' lmao https://t.co/w6FRcwmoFX"
17186,119791,Wed Nov 01 05:09:56 +0000 2017,@AmazonHelp Kindly share my contact number 9800019281 to ur team to contact me
17190,119791,Wed Nov 01 05:19:59 +0000 2017,@AmazonHelp See after getting amount it happens that eveyone become unable in assisting.
17193,119791,Wed Nov 01 05:25:11 +0000 2017,@AmazonHelp Thats why i writing here that rest of the people shd know about your services and how you r making fool on name of prime
17196,119791,Wed Nov 01 05:46:56 +0000 2017,"@AmazonHelp I dont need to contact u now, it is as mistake take that i paid for Prime."
17199,119791,Wed Nov 01 06:28:04 +0000 2017,@AmazonHelp I will not contact ur supoort team.
17200,119791,Thu Nov 02 08:34:40 +0000 2017,@AmazonHelp Kindly note i will not received or accept my last order. I have choosen COD but due bad service of Prime i will not accept
17203,119791,Thu Nov 02 08:59:53 +0000 2017,@AmazonHelp I dont want to change my order but will not accept. Order # 403-3917499-2913904
17187,119791,Wed Nov 01 04:09:50 +0000 2017,@AmazonHelp Kindly return my prime membership amount
17207,119791,Tue Oct 31 06:11:39 +0000 2017,@AmazonHelp When i was not a member everything was under gaurantied delivery and once i paid for membership facility is limited
17209,119791,Tue Oct 31 05:50:01 +0000 2017,@AmazonHelp After prime membership gaurantied delivery option has vanished now
17212,119791,Tue Oct 31 05:18:37 +0000 2017,"@AmazonHelp No use of prime membership, return my money"
17214,119791,Tue Oct 31 04:53:16 +0000 2017,@AmazonHelp Pathetic reply by your caller
17218,119792,Wed Nov 01 04:14:42 +0000 2017,Amazon適当にいるものポチってたら勝手にプライム会員にされてた
17220,119793,Wed Nov 01 06:51:15 +0000 2017,@AmazonHelp None of your links are taking me to a solution. Been after this since 3 days. Most pathetic service ever. You guys shall call me ASAP! (1/2)
17222,119793,Wed Nov 01 06:52:30 +0000 2017,@AmazonHelp Kindly send me a direct message so that I can revert back with my phone number and expect a call SOON! (2/2)
17221,119793,Wed Nov 01 03:51:07 +0000 2017,@AmazonHelp This form also has a tab which asks for the email address associated with my Amazon account but there is NONE. How do I fill in that? Urghh
